DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17,cnpj,NOME FAVORECIDO,CÓDIGO MUNICÍPIO SIAFI,NOME MUNICÍPIO,UF,nome,uf,cod_ibge_7,id_municipio_tse,NM_UE,SG_UF,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DS_COMPOSICAO_COLIGACAO,NM_TIPO_ELEICAO,DT_ELEICAO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,DS_SITUACAO_CANDIDATO_PLEITO
29/12/2021,153173152532021NE652612,0001 - NACIONAL,Empenho,Não se aplica,11.251.832/0001-05 - MUNICIPIO DE SAO LOURENCO DA MATA,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,11251832000105,MUNICIPIO DE SAO LOURENCO DA MATA,2573.0,SAO LOURENCO DA MATA,PE,SAO LOURENCO DA MATA,PE,2613701.0,25739,SÃO LOURENÇO DA MATA,PE,VINÍCIUS LABANCA,VINÍCIUS LABANCA,PSB,PSB / PP / AVANTE / REPUBLICANOS / PSL / PSD / PC do B,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
29/12/2021,153173152532021NE652616,0001 - NACIONAL,Empenho,Não se aplica,11.251.832/0001-05 - MUNICIPIO DE SAO LOURENCO DA MATA,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,11251832000105,MUNICIPIO DE SAO LOURENCO DA MATA,2573.0,SAO LOURENCO DA MATA,PE,SAO LOURENCO DA MATA,PE,2613701.0,25739,SÃO LOURENÇO DA MATA,PE,VINÍCIUS LABANCA,VINÍCIUS LABANCA,PSB,PSB / PP / AVANTE / REPUBLICANOS / PSL / PSD / PC do B,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO COM RECURSO
29/12/2021,153173152532021NE652618,0001 - NACIONAL,Empenho,Não se aplica,10.091.528/0001-77 - MUNICIPIO DO BREJO DA MADRE DE DEUS,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,10091528000177,MUNICIPIO DO BREJO DA MADRE DE DEUS,2351.0,BREJO DA MADRE DE DEUS,PE,BREJO DA MADRE DE DEUS,PE,2602605.0,23515,BREJO DA MADRE DE DEUS,PE,ROBERTO ABRAHAM ABRAHAMIAN ASFORA,ROBERTO ASFORA,PL,PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652620,0001 - NACIONAL,Empenho,Não se aplica,11.358.173/0001-00 - MUNICIPIO DE BREJINHO,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,11358173000100,MUNICIPIO DE BREJINHO,2349.0,BREJINHO,PE,BREJINHO,PE,2602506.0,23493,BREJINHO,PE,GILSOMAR BENTO DA COSTA,GILSON BENTO,REPUBLICANOS,REPUBLICANOS / PODE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652621,0001 - NACIONAL,Empenho,Não se aplica,10.347.888/0001-97 - MUNICIPIO DE INGAZEIRA,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,10347888000197,MUNICIPIO DE INGAZEIRA,2441.0,INGAZEIRA,PE,INGAZEIRA,PE,2607109.0,24414,INGAZEIRA,PE,LUCIANO TORRES MARTINS,LUCIANO TORRES,PSB,PSB / PSD,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652623,0001 - NACIONAL,Empenho,Não se aplica,11.097.359/0001-45 - MUNICIPIO DE JOAO ALFREDO,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,11097359000145,MUNICIPIO DE JOAO ALFREDO,2461.0,JOAO ALFREDO,PE,JOAO ALFREDO,PE,2608107.0,24619,JOÃO ALFREDO,PE,JOSÉ ANTONIO MARTINS DA SILVA,ZÉ MARTINS,PSB,PSB / REPUBLICANOS / PTC / PSL / AVANTE / PSDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652639,0001 - NACIONAL,Empenho,Não se aplica,18.159.905/0001-74 - MUNICIPIO DE NOVA PONTE,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,18159905000174,MUNICIPIO DE NOVA PONTE,4899.0,NOVA PONTE,MG,NOVA PONTE,MG,3145000.0,48992,NOVA PONTE,MG,LINDON CARLOS RESENDE DA CRUZ,LINDON,PL,PL / MDB / PSC / SOLIDARIEDADE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652640,0001 - NACIONAL,Empenho,Não se aplica,18.278.051/0001-45 - MUNICIPIO DE PARACATU,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,18278051000145,MUNICIPIO DE PARACATU,4939.0,PARACATU,MG,PARACATU,MG,3147006.0,49395,PARACATU,MG,IGOR PEREIRA DOS SANTOS,IGOR SANTOS,DEM,PMB / REPUBLICANOS / REDE / PODE / DEM / PATRIOTA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652641,0001 - NACIONAL,Empenho,Não se aplica,18.602.011/0001-07 - MUNICIPIO DE PATOS DE MINAS,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,18602011000107,MUNICIPIO DE PATOS DE MINAS,4959.0,PATOS DE MINAS,MG,PATOS DE MINAS,MG,3148004.0,49590,PATOS DE MINAS,MG,LUÍS EDUARDO FALCÃO FERREIRA,FALCÃO,PODE,PODE / PL / PTC,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652896,0001 - NACIONAL,Empenho,Não se aplica,14.199.921/0001-30 - MUNICIPIO DE SANTA INES,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"138.449,26",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,14199921000130,MUNICIPIO DE SANTA INES,3859.0,SANTA INES,BA,SANTA INES,BA,2927903.0,38598,SANTA INÊS,BA,HERMESON NOVAES ELOI,PROFESSOR EMERSON,PT,PDT / REPUBLICANOS / PT / PSB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652908,0001 - NACIONAL,Empenho,Não se aplica,08.294.670/0001-70 - MUNICIPIO DE CARNAUBAIS,RN,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,08294670000170,MUNICIPIO DE CARNAUBAIS,1649.0,CARNAUBAIS,RN,CARNAUBAIS,RN,2402501.0,16497,CARNAUBAIS,RN,MARINEIDE MARINHO PEREIRA DINIZ,MARINEIDE DINIZ,DEM,DEM / PSC / PSDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652924,0001 - NACIONAL,Empenho,Não se aplica,46.583.654/0001-96 - MUNICIPIO DE MIRACATU,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"400.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,46583654000196,MUNICIPIO DE MIRACATU,6699.0,MIRACATU,SP,MIRACATU,SP,3529906.0,66990,MIRACATU,SP,VINÍCIUS BRANDÃO DE QUEIRÓZ,VINÍCIUS DO IRAQUE,PL,PODE / PSB / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652927,0001 - NACIONAL,Empenho,Não se aplica,05.149.117/0001-55 - MUNICIPIO DE IGARAPE-ACU,PA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,05149117000155,MUNICIPIO DE IGARAPE-ACU,463.0,IGARAPE-ACU,PA,IGARAPE-ACU,PA,1503200.0,4634,IGARAPÉ-AÇU,PA,NORMANDO MENEZES DE SOUZA,NORMANDO RIACHÃO,PSDB,PSDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652947,0001 - NACIONAL,Empenho,Não se aplica,35.450.790/0001-91 - MUNICIPIO DE JUCATI,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,35450790000191,MUNICIPIO DE JUCATI,2295.0,JUCATI,PE,JUCATI,PE,2608255.0,23124,JUCATI,PE,JOSÉ EDNALDO PEIXOTO DE LIMA,EDNALDO PEIXOTO,PSB,PDT / PSB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652955,0001 - NACIONAL,Empenho,Não se aplica,27.165.695/0001-18 - MUNICIPIO DE PIUMA,ES,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,27165695000118,MUNICIPIO DE PIUMA,5683.0,PIUMA,ES,PIUMA,ES,3204203.0,56839,PIÚMA,ES,PAULO CELSO COLA PEREIRA,PAULO COLA,CIDADANIA,PSC / PMB / CIDADANIA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652957,0001 - NACIONAL,Empenho,Não se aplica,10.264.406/0001-35 - MUNICIPIO DE PESQUEIRA,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,10264406000135,MUNICIPIO DE PESQUEIRA,2517.0,PESQUEIRA,PE,PESQUEIRA,PE,2610905.0,25178,,,,,,,,,,,
29/12/2021,153173152532021NE652958,0001 - NACIONAL,Empenho,Não se aplica,10.264.406/0001-35 - MUNICIPIO DE PESQUEIRA,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,10264406000135,MUNICIPIO DE PESQUEIRA,2517.0,PESQUEIRA,PE,PESQUEIRA,PE,2610905.0,25178,,,,,,,,,,,
29/12/2021,153173152532021NE652984,0001 - NACIONAL,Empenho,Não se aplica,05.131.081/0001-82 - MUNICIPIO DE ORIXIMINA,PA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,05131081000182,MUNICIPIO DE ORIXIMINA,505.0,ORIXIMINA,PA,ORIXIMINA,PA,1505304.0,5053,ORIXIMINÁ,PA,JOSE WILLIAN SIQUEIRA DA FONSECA,DELEGADO FONSECA,PRTB,PSC / PRTB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE652998,0001 - NACIONAL,Empenho,Não se aplica,16.234.429/0001-83 - MUNICIPIO DE ITABELA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,16234429000183,MUNICIPIO DE ITABELA,3279.0,ITABELA,BA,ITABELA,BA,2914653.0,35947,ITABELA,BA,LUCIANO FRANCISQUETO,LUCIANO FRANCISQUETO,REPUBLICANOS,REPUBLICANOS / PP / PMB / PSD / PC do B / PROS,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE653008,0001 - NACIONAL,Empenho,Não se aplica,13.809.397/0001-09 - MUNICIPIO DE RIBEIRA DO POMBAL,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,13809397000109,MUNICIPIO DE RIBEIRA DO POMBAL,3833.0,RIBEIRA DO POMBAL,BA,RIBEIRA DO POMBAL,BA,2926608.0,38334,RIBEIRA DO POMBAL,BA,ERIKSSON SANTOS SILVA,ERIKSSON,PSD,MDB / PL / PMB / PSDB / PSD / SOLIDARIEDADE / REPUBLICANOS / PT / PROS / PSB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE653022,0001 - NACIONAL,Empenho,Não se aplica,28.741.080/0001-55 - MUNICIPIO DE ITABORAI,RJ,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,28741080000155,MUNICIPIO DE ITABORAI,5837.0,ITABORAI,RJ,ITABORAI,RJ,3301900.0,58378,ITABORAÍ,RJ,MARCELO JANDRE DELAROLI,MARCELO DELAROLI DE MARICÁ,PL,PSC / PV / SOLIDARIEDADE / PL / PT / DC / MDB / PRTB / AVANTE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE653035,0001 - NACIONAL,Empenho,Não se aplica,18.449.157/0001-64 - MUNICIPIO DE PLANURA,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,18449157000164,MUNICIPIO DE PLANURA,5031.0,PLANURA,MG,PLANURA,MG,3151602.0,50318,PLANURA,MG,ANTONIO LUIZ BOTELHO,TUNIQUIM BOTELHO,PTB,PDT / PODE / PP / PTB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE653036,0001 - NACIONAL,Empenho,Não se aplica,05.131.180/0001-64 - MUNICIPIO DE OBIDOS,PA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,05131180000164,MUNICIPIO DE OBIDOS,501.0,OBIDOS,PA,OBIDOS,PA,1505106.0,5010,ÓBIDOS,PA,JAIME BARBOSA DA SILVA,JAIME SILVA,MDB,MDB / PSD,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO COM RECURSO,DEFERIDO COM RECURSO
29/12/2021,153173152532021NE653054,0001 - NACIONAL,Empenho,Não se aplica,17.909.599/0001-83 - MUNICIPIO DE CABO VERDE,MG,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,17909599000183,MUNICIPIO DE CABO VERDE,4189.0,CABO VERDE,MG,CABO VERDE,MG,3109501.0,41890,CABO VERDE,MG,CLÁUDIO ANTÔNIO PALMA,CLAUDINHO,MDB,MDB / DEM / PROS / PSDB / AVANTE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE653067,0001 - NACIONAL,Empenho,Não se aplica,04.873.618/0001-17 - MUNICIPIO DE VISEU,PA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,04873618000117,MUNICIPIO DE VISEU,565.0,VISEU,PA,VISEU,PA,1508308.0,5657,VISEU,PA,ISAÍAS JOSÉ SILVA OLIVEIRA NETO,NETO,PL,PL / MDB / PMN / AVANTE / PT / PSC / PDT / PODE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO COM RECURSO,DEFERIDO COM RECURSO
29/12/2021,153173152532021NE653100,0001 - NACIONAL,Empenho,Não se aplica,08.869.489/0001-44 - MUNICIPIO DE UMBUZEIRO,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,08869489000144,MUNICIPIO DE UMBUZEIRO,2241.0,UMBUZEIRO,PB,UMBUZEIRO,PB,2517001.0,22411,UMBUZEIRO,PB,JOSÉ NIVALDO DE ARAÚJO,NIVALDO,CIDADANIA,PT / MDB / CIDADANIA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE653144,0001 - NACIONAL,Empenho,Não se aplica,65.042.855/0001-20 - MUNICIPIO DE POTIM,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,65042855000120,MUNICIPIO DE POTIM,2993.0,POTIM,SP,POTIM,SP,3540754.0,61565,POTIM,SP,ERICA SOLER SANTOS DE OLIVEIRA,ERICA SOLER,PL,PL / DEM / PC do B / AVANTE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE653148,0001 - NACIONAL,Empenho,Não se aplica,01.612.651/0001-03 - MUNICIPIO DE GADO BRAVO,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,01612651000103,MUNICIPIO DE GADO BRAVO,480.0,GADO BRAVO,PB,GADO BRAVO,PB,2506251.0,19623,GADO BRAVO,PB,MARCELO PAULINO DA SILVA,MARCELO JORGE,PL,PL / CIDADANIA,ELEIÇÃO SUPLEMENTAR,2021-09-12,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE653162,0001 - NACIONAL,Empenho,Não se aplica,29.138.377/0001-93 - MUNICIPIO DE TRES RIOS,RJ,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,29138377000193,MUNICIPIO DE TRES RIOS,5919.0,TRES RIOS,RJ,TRES RIOS,RJ,3306008.0,59196,TRÊS RIOS,RJ,JOACIR BARBAGLIO PEREIRA,JOA,PL,PROS / PSB / REPUBLICANOS / PC do B / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,153173152532021NE653228,0001 - NACIONAL,Empenho,Não se aplica,46.634.176/0001-04 - MUNICIPIO DE ARANDU,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,,46634176000104,MUNICIPIO DE ARANDU,6161.0,ARANDU,SP,ARANDU,SP,3503109.0,61611,ARANDU,SP,FLAVIO CARLOMAGNO GALHEGO,FLAVIO GALHEGO,PTB,PTB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
