DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17,cnpj,NOME FAVORECIDO,CÓDIGO MUNICÍPIO SIAFI,NOME MUNICÍPIO,UF,nome,uf,cod_ibge_7,id_municipio_tse,NM_UE,SG_UF,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DS_COMPOSICAO_COLIGACAO,NM_TIPO_ELEICAO,DT_ELEICAO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,DS_SITUACAO_CANDIDATO_PLEITO
27/12/2021,175004000012021OB806583,0001 - NACIONAL,Pagamento,Original,01.612.544/0001-77 - MUNICIPIO DE CONCEICAO DO LAGO-ACU,MA,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"719.428,33",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,01612544000177,MUNICIPIO DE CONCEICAO DO LAGO-ACU,152.0,CONCEICAO DO LAGO-ACU,MA,CONCEICAO DO LAGO-ACU,MA,2103554.0,7501.0,CONCEIÇÃO DO LAGO-AÇU,MA,DIVINO ALEXANDRE DE LIMA,ALEXANDRE LAVEPEL,PL,PL / PATRIOTA / PC do B,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806584,0001 - NACIONAL,Pagamento,Original,49.979.255/0001-37 - MUNICIPIO DE ITAPOLIS,SP,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"960.019,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,49979255000137,MUNICIPIO DE ITAPOLIS,6555.0,ITAPOLIS,SP,ITAPOLIS,SP,3522703.0,65552.0,ITÁPOLIS,SP,VLADIMIR DO CARMO REGGIANI,MI REGGIANI,PP,PL / PROS / PP / PV / SOLIDARIEDADE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806585,0001 - NACIONAL,Pagamento,Original,82.892.357/0001-96 - MUNICIPIO DE RANCHO QUEIMADO,SC,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"200.619,30",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,82892357000196,MUNICIPIO DE RANCHO QUEIMADO,8281.0,RANCHO QUEIMADO,SC,RANCHO QUEIMADO,SC,4214300.0,82813.0,RANCHO QUEIMADO,SC,CLECI APARECIDA VERONEZI,CLECI VERONEZI,MDB,PSDB / MDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806586,0001 - NACIONAL,Pagamento,Original,79.373.767/0001-16 - MUNICIPIO DE APIUNA,SC,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,79373767000116,MUNICIPIO DE APIUNA,9941.0,APIUNA,SC,APIUNA,SC,4201257.0,80063.0,APIÚNA,SC,MARCELO DOUTEL DA SILVA,MARCELO,PL,PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806587,0001 - NACIONAL,Pagamento,Original,79.373.775/0001-62 - MUNICIPIO DE DOUTOR PEDRINHO,SC,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,79373775000162,MUNICIPIO DE DOUTOR PEDRINHO,9945.0,DOUTOR PEDRINHO,SC,DOUTOR PEDRINHO,SC,4205159.0,80080.0,DOUTOR PEDRINHO,SC,HARTWIG PERSUHN,HARTWIG,PP,PP,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806588,0001 - NACIONAL,Pagamento,Original,22.541.874/0001-99 - MUNICIPIO DE MONSENHOR PAULO,MG,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"330.568,14",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,22541874000199,MUNICIPIO DE MONSENHOR PAULO,4851.0,MONSENHOR PAULO,MG,MONSENHOR PAULO,MG,3142601.0,48518.0,MONSENHOR PAULO,MG,LETÍCIA APARECIDA BELATO MARTINS,LETÍCIA BELATO,MDB,DEM / MDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806589,0001 - NACIONAL,Pagamento,Original,08.874.935/0001-09 - MUNICIPIO DE SUME,PB,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"481.104,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08874935000109,MUNICIPIO DE SUME,2227.0,SUME,PB,SUME,PB,2516300.0,22276.0,SUMÉ,PB,EDEN DUARTE PINTO DE SOUSA,EDEN DUARTE,PL,PT / CIDADANIA / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806590,0001 - NACIONAL,Pagamento,Original,66.229.543/0001-93 - MUNICIPIO DE IPABA,MG,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"723.352,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,66229543000193,MUNICIPIO DE IPABA,2665.0,IPABA,MG,IPABA,MG,3131158.0,40266.0,IPABA,MG,GILBERTO PEREIRA SOARES JUNIOR,JUNINHO DA SAUDE,PSC,PDT / MDB / PSC / PSB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806591,0001 - NACIONAL,Pagamento,Original,87.613.634/0001-06 - MUNICIPIO DE TUPARENDI,RS,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,87613634000106,MUNICIPIO DE TUPARENDI,8949.0,TUPARENDI,RS,TUPARENDI,RS,4322301.0,89494.0,TUPARENDI,RS,LEONEL FERNANDO PETRY,LEONEL PETRY,PDT,PT / PSDB / MDB / PDT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806592,0001 - NACIONAL,Pagamento,Original,87.612.826/0001-90 - MUNICIPIO DE INDEPENDENCIA,RS,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,87612826000190,MUNICIPIO DE INDEPENDENCIA,8709.0,INDEPENDENCIA,RS,INDEPENDENCIA,RS,4310405.0,87092.0,INDEPENDÊNCIA,RS,JOÃO EDÉCIO GRAEF,JOAO EDÉCIO,PTB,REPUBLICANOS / PP / PTB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806593,0001 - NACIONAL,Pagamento,Original,04.271.037/0001-05 - MUNICIPIO DE BARCELOS,AM,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"960.019,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04271037000105,MUNICIPIO DE BARCELOS,209.0,BARCELOS,AM,BARCELOS,AM,1300409.0,2097.0,BARCELOS,AM,EDSON DE PAULA RODRIGUES MENDES,EDSON MENDES,MDB,REPUBLICANOS / PSD / DEM / PSL / PODE / MDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806596,0001 - NACIONAL,Pagamento,Original,85.997.237/0001-41 - MUNICIPIO DE SANTA CECILIA,SC,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,85997237000141,MUNICIPIO DE SANTA CECILIA,8305.0,SANTA CECILIA,SC,SANTA CECILIA,SC,4215505.0,83054.0,SANTA CECÍLIA,SC,ALESSANDRA APARECIDA GARCIA,ALESSANDRA,MDB,MDB / PODE / PSL / PSB / PDT / PATRIOTA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806597,0001 - NACIONAL,Pagamento,Original,07.551.179/0001-14 - MUNICIPIO DE QUITERIANOPOLIS,CE,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.314.367,80",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,07551179000114,MUNICIPIO DE QUITERIANOPOLIS,9917.0,QUITERIANOPOLIS,CE,QUITERIANOPOLIS,CE,2311264.0,13102.0,QUITERIANÓPOLIS,CE,FRANCISCA PRISCILLA DUARTE DE FIGUEIREDO,DRA PRISCILLA BARRETO,PSD,PT / REDE / PL / PDT / PSD,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806599,0001 - NACIONAL,Pagamento,Original,25.063.892/0001-09 - MUNICIPIO DE ARAGUANA,TO,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"480.225,22",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,25063892000109,MUNICIPIO DE ARAGUANA,169.0,ARAGUANA,TO,ARAGUANA,TO,1702158.0,73318.0,ARAGUANÃ,TO,MAX NYLTON BARBOSA DA SILVA,MAX BARBOSA,PL,DEM / PODE / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806600,0001 - NACIONAL,Pagamento,Original,75.438.655/0001-45 - MUNICIPIO DE CORREIA PINTO,SC,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,75438655000145,MUNICIPIO DE CORREIA PINTO,8395.0,CORREIA PINTO,SC,CORREIA PINTO,SC,4204558.0,83950.0,CORREIA PINTO,SC,EDILSON GERMINIANI DOS SANTOS,CHURIÇO,PSD,PP / PDT / PTB / PL / DEM / PSDB / PSD,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806601,0001 - NACIONAL,Pagamento,Original,81.531.162/0001-58 - MUNICIPIO DE FORQUILHINHA,SC,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,81531162000158,MUNICIPIO DE FORQUILHINHA,973.0,FORQUILHINHA,SC,FORQUILHINHA,SC,4205456.0,81060.0,FORQUILHINHA,SC,JOSÉ CLÁUDIO GONÇALVES,NEGUINHO,PSD,PSD / PT / REPUBLICANOS / DEM / PDT,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806606,0001 - NACIONAL,Pagamento,Original,18.313.866/0001-18 - MUNICIPIO DE PAPAGAIOS,MG,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"287.306,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,18313866000118,MUNICIPIO DE PAPAGAIOS,4937.0,PAPAGAIOS,MG,PAPAGAIOS,MG,3146909.0,49379.0,PAPAGAIOS,MG,MÁRIO REIS FILGUEIRAS,MÁRIO REIS,PSDB,PSDB / PV / PSD / AVANTE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806607,0001 - NACIONAL,Pagamento,Original,45.511.847/0001-79 - MUNICIPIO DE ARACATUBA,SP,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"287.306,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,45511847000179,MUNICIPIO DE ARACATUBA,6155.0,ARACATUBA,SP,ARACATUBA,SP,3502804.0,61557.0,ARAÇATUBA,SP,DILADOR BORGES DAMASCENO,DILADOR BORGES,PSDB,PSC / PROS / PP / PL / CIDADANIA / DEM / PSDB / PSL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806625,0001 - NACIONAL,Pagamento,Original,04.653.408/0001-13 - MUNICIPIO DE CARACARAI,RR,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.000.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04653408000113,MUNICIPIO DE CARACARAI,303.0,CARACARAI,RR,CARACARAI,RR,1400209.0,3034.0,CARACARAÍ,RR,DIANIERY DE SOUZA COELHO,DIANE,SOLIDARIEDADE,SOLIDARIEDADE / PATRIOTA / PROS / CIDADANIA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806642,0001 - NACIONAL,Pagamento,Original,01.612.327/0001-87 - MUNICIPIO DE MARANHAOZINHO,MA,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"939.463,62",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,01612327000187,MUNICIPIO DE MARANHAOZINHO,194.0,MARANHAOZINHO,MA,MARANHAOZINHO,MA,2106375.0,7927.0,MARANHÃOZINHO,MA,MARIA DEUSA LIMA ALMEIDA,DEUSINHA,PL,PL / AVANTE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806643,0001 - NACIONAL,Pagamento,Original,04.076.733/0001-60 - MUNICIPIO DE PLACIDO DE CASTRO,AC,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"91.187,74",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04076733000160,MUNICIPIO DE PLACIDO DE CASTRO,151.0,PLACIDO DE CASTRO,AC,PLACIDO DE CASTRO,AC,1200385.0,1511.0,PLÁCIDO DE CASTRO,AC,CAMILO DA SILVA,CAMILO DA SILVA,PSD,PSD / PDT / PSB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806644,0001 - NACIONAL,Pagamento,Original,04.513.362/0001-37 - MUNICIPIO DE SENA MADUREIRA,AC,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"167.815,54",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04513362000137,MUNICIPIO DE SENA MADUREIRA,145.0,SENA MADUREIRA,AC,SENA MADUREIRA,AC,1200500.0,1457.0,SENA MADUREIRA,AC,OSMAR SERAFIM DE ANDRADE,MAZINHO SERAFIM,MDB,DEM / PSB / PL / PSD / MDB / PSL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,175004000012021OB806645,0001 - NACIONAL,Pagamento,Original,88.577.416/0001-18 - MUNICIPIO DE CANOAS,RS,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"987.600,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,88577416000118,MUNICIPIO DE CANOAS,8589.0,CANOAS,RS,CANOAS,RS,4304606.0,85898.0,CANOAS,RS,JAIRO JORGE DA SILVA,JAIRO JORGE,PSD,PSD / SOLIDARIEDADE / AVANTE / PV / PSB / PODE / PATRIOTA,ELEIÇÃO ORDINÁRIA,2020-11-29,APTO,DEFERIDO,DEFERIDO
28/12/2021,175004000012021NE004598,0001 - NACIONAL,Empenho,Não se aplica,18.404.988/0001-10 - MUNICIPIO DE SAO JOSE DO DIVINO,MG,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,18404988000110,MUNICIPIO DE SAO JOSE DO DIVINO,5265.0,SAO JOSE DO DIVINO,MG,SAO JOSE DO DIVINO,MG,3163300.0,52655.0,SÃO JOSÉ DO DIVINO,MG,GERALDO GUEDES RODRIGUES,GÊKA,REPUBLICANOS,PDT / REPUBLICANOS,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
28/12/2021,175004000012021NE004601,0001 - NACIONAL,Empenho,Não se aplica,18.085.563/0001-95 - MUNICIPIO DE AGUA BOA,MG,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,18085563000195,MUNICIPIO DE AGUA BOA,4011.0,AGUA BOA,MG,AGUA BOA,MG,3100609.0,40118.0,ÁGUA BOA,MG,ORLANDO CARDOSO PEREIRA,ZOLA,SOLIDARIEDADE,SOLIDARIEDADE / PSC / DEM,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
28/12/2021,175004000012021NE004602,0001 - NACIONAL,Empenho,Não se aplica,76.105.659/0001-74 - MUNICIPIO DE ALMIRANTE TAMANDARE,PR,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"442.344,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,76105659000174,MUNICIPIO DE ALMIRANTE TAMANDARE,7407.0,ALMIRANTE TAMANDARE,PR,ALMIRANTE TAMANDARE,PR,4100400.0,74071.0,ALMIRANTE TAMANDARÉ,PR,GERSON DENILSON COLODEL,GERSON COLODEL,MDB,REPUBLICANOS / PP / PT / MDB / REDE / PODE / PSC / DEM / DC / PRTB / PSB / PV / PROS / PSD,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
28/12/2021,175004000012021NE004603,0001 - NACIONAL,Empenho,Não se aplica,06.002.372/0001-33 - MUNICIPIO DE ANAJATUBA,MA,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"2.870.210,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,06002372000133,MUNICIPIO DE ANAJATUBA,713.0,ANAJATUBA,MA,ANAJATUBA,MA,2100709.0,7137.0,ANAJATUBA,MA,HELDER LOPES ARAGÃO,HELDER ARAGÃO,MDB,PSDB / REPUBLICANOS / MDB / PDT / PSC,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
28/12/2021,175004000012021NE004604,0001 - NACIONAL,Empenho,Não se aplica,08.778.029/0001-00 - MUNICIPIO DE ARACAGI,PB,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"960.019,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08778029000100,MUNICIPIO DE ARACAGI,1915.0,ARACAGI,PB,ARACAGI,PB,2500809.0,19151.0,ARAÇAGI,PB,JOSILDA MACENA BENICIO LEITE,JOSILDA MACENA,PSDB,DEM / PSD / PSDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
